age_calBP,Rainfall Index
11761,-1.1122
11762,-1.0943
11763,-1.0764
11764,-1.0585
11765,-1.0407
11766,-1.0228
11767,-1.005
11768,-0.9871
11769,-0.9693
11770,-0.9514
11771,-0.9335
11772,-0.9156
11773,-0.8977
11774,-0.8799
11775,-0.862
11776,-0.8441
11777,-0.8262
11778,-0.8084
11779,-0.7906
11780,-0.7727
11781,-0.7548
11782,-0.7369
11783,-0.7191
11784,-0.6424
11785,-0.5657
11786,-0.489
11787,-0.4123
